nodeid,year,groupid,noffences,size,tsc_haitian,tsc_yob
2079724,2001,143,4,2,0,1978
2079724,2002,1338,,1,0,1978
2079724,2003,19,,12,0,1978
2079724,2004,,,,0,1978
2079724,2005,,,,0,1978
2079724,2006,,,,0,1978
2079724,2007,,,,0,1978
2079724,2008,,,,0,1978
2079724,2009,,,,0,1978
2079791,2001,,,,0,1983
2079791,2002,,,,0,1983
2079791,2003,36,2,7,0,1983
2079791,2004,,,,0,1983
2079791,2005,,,,0,1983
2079791,2006,,,,0,1983
2079791,2007,,,,0,1983
2079791,2008,,,,0,1983
2079791,2009,,,,0,1983
2079970,2001,,,,1,1991
2079970,2002,,,,1,1991
2079970,2003,,,,1,1991
2079970,2004,223,,2,1,1991
2079970,2005,,,,1,1991
2079970,2006,1502,1,1,1,1991
2079970,2007,62,4,4,1,1991
2079970,2008,,,,1,1991
2079970,2009,1330,2,1,1,1991
2080040,2001,,,,0,1979
2080040,2002,27,,7,0,1979
2080040,2003,,,,0,1979
2080040,2004,,,,0,1979
2080040,2005,,,,0,1979
2080040,2006,,,,0,1979
2080040,2007,,,,0,1979
2080040,2008,,,,0,1979
2080040,2009,,,,0,1979
2080070,2001,,,,1,1991
2080070,2002,,,,1,1991
2080070,2003,,,,1,1991
2080070,2004,,,,1,1991
2080070,2005,,,,1,1991
2080070,2006,,,,1,1991
2080070,2007,,,,1,1991
2080070,2008,2143,,,1,1991
2080070,2009,50,1,5,1,1991
2081920,2001,,,,1,1980
2081920,2002,251,3,2,1,1980
2081920,2003,97,4,4,1,1980
2081920,2004,,,,1,1980
2081920,2005,11,7,15,1,1980
2081920,2006,2214,1,1,1,1980
2081920,2007,1570,12,1,1,1980
2081920,2008,11,7,,1,1980
2081920,2009,239,3,2,1,1980
2082188,2001,,,,0,1986
2082188,2002,,,,0,1986
2082188,2003,892,1,1,0,1986
2082188,2004,1407,1,1,0,1986
2082188,2005,1218,1,1,0,1986
2082188,2006,275,4,2,0,1986
2082188,2007,1745,1,1,0,1986
2082188,2008,1597,3,,0,1986
2082188,2009,,,,0,1986
2082548,2001,,,,0,1986
2082548,2002,,,,0,1986
2082548,2003,,,,0,1986
2082548,2004,,,,0,1986
2082548,2005,,,,0,1986
2082548,2006,,,,0,1986
2082548,2007,1030,5,1,0,1986
2082548,2008,7,18,,0,1986
2082548,2009,,,,0,1986
2084827,2001,22,,8,0,1983
2084827,2002,,,,0,1983
2084827,2003,,,,0,1983
2084827,2004,,,,0,1983
2084827,2005,,,,0,1983
2084827,2006,,,,0,1983
2084827,2007,,,,0,1983
2084827,2008,,,,0,1983
2084827,2009,,,,0,1983
2084851,2001,666,2,1,0,1984
2084851,2002,,,,0,1984
2084851,2003,20,19,12,0,1984
2084851,2004,,,,0,1984
2084851,2005,,,,0,1984
2084851,2006,815,2,1,0,1984
2084851,2007,437,5,1,0,1984
2084851,2008,1429,1,,0,1984
2084851,2009,,,,0,1984
2085137,2001,,,,1,1975
2085137,2002,,,,1,1975
2085137,2003,,,,1,1975
2085137,2004,,,,1,1975
2085137,2005,34,4,7,1,1975
2085137,2006,44,,6,1,1975
2085137,2007,,,,1,1975
2085137,2008,,,,1,1975
2085137,2009,1167,1,1,1,1975
2085488,2001,,,,1,1974
2085488,2002,2,,29,1,1974
2085488,2003,,,,1,1974
2085488,2004,,,,1,1974
2085488,2005,,,,1,1974
2085488,2006,,,,1,1974
2085488,2007,,,,1,1974
2085488,2008,,,,1,1974
2085488,2009,,,,1,1974
2085554,2001,,,,0,1981
2085554,2002,,,,0,1981
2085554,2003,,,,0,1981
2085554,2004,206,4,2,0,1981
2085554,2005,301,2,1,0,1981
2085554,2006,,,,0,1981
2085554,2007,240,3,2,0,1981
2085554,2008,1093,1,,0,1981
2085554,2009,,,,0,1981
2086481,2001,,,,1,1978
2086481,2002,,,,1,1978
2086481,2003,,,,1,1978
2086481,2004,,,,1,1978
2086481,2005,,,,1,1978
2086481,2006,,,,1,1978
2086481,2007,,,,1,1978
2086481,2008,31,,,1,1978
2086481,2009,860,1,1,1,1978
2086529,2001,685,4,1,0,1982
2086529,2002,,,,0,1982
2086529,2003,1749,1,1,0,1982
2086529,2004,636,,1,0,1982
2086529,2005,1772,2,1,0,1982
2086529,2006,572,,1,0,1982
2086529,2007,1814,1,1,0,1982
2086529,2008,,,,0,1982
2086529,2009,1539,3,1,0,1982
2086542,2001,158,7,2,0,1983
2086542,2002,269,28,2,0,1983
2086542,2003,563,2,1,0,1983
2086542,2004,1961,5,1,0,1983
2086542,2005,355,4,1,0,1983
2086542,2006,1053,4,1,0,1983
2086542,2007,,,,0,1983
2086542,2008,,,,0,1983
2086542,2009,,,,0,1983
2086584,2001,,,,0,1987
2086584,2002,,,,0,1987
2086584,2003,,,,0,1987
2086584,2004,20,,11,0,1987
2086584,2005,,,,0,1987
2086584,2006,804,1,1,0,1987
2086584,2007,,,,0,1987
2086584,2008,,,,0,1987
2086584,2009,,,,0,1987
2086593,2001,,,,0,1988
2086593,2002,,,,0,1988
2086593,2003,,,,0,1988
2086593,2004,,,,0,1988
2086593,2005,,,,0,1988
2086593,2006,,,,0,1988
2086593,2007,5,6,35,0,1988
2086593,2008,,,,0,1988
2086593,2009,1121,6,1,0,1988
2086719,2001,,,,1,1988
2086719,2002,,,,1,1988
2086719,2003,,,,1,1988
2086719,2004,21,,11,1,1988
2086719,2005,,,,1,1988
2086719,2006,866,,1,1,1988
2086719,2007,,,,1,1988
2086719,2008,,,,1,1988
2086719,2009,,,,1,1988
2087185,2001,,,,1,1966
2087185,2002,110,,3,1,1966
2087185,2003,,,,1,1966
2087185,2004,,,,1,1966
2087185,2005,,,,1,1966
2087185,2006,,,,1,1966
2087185,2007,,,,1,1966
2087185,2008,,,,1,1966
2087185,2009,,,,1,1966
2087292,2001,,,,0,1983
2087292,2002,,,,0,1983
2087292,2003,,,,0,1983
2087292,2004,,,,0,1983
2087292,2005,,,,0,1983
2087292,2006,,,,0,1983
2087292,2007,,,,0,1983
2087292,2008,36,,,0,1983
2087292,2009,19,,13,0,1983
2087769,2001,,,,0,1984
2087769,2002,,,,0,1984
2087769,2003,,,,0,1984
2087769,2004,,,,0,1984
2087769,2005,,,,0,1984
2087769,2006,,,,0,1984
2087769,2007,292,,2,0,1984
2087769,2008,,,,0,1984
2087769,2009,,,,0,1984
2088059,2001,,,,0,1983
2088059,2002,,,,0,1983
2088059,2003,37,,6,0,1983
2088059,2004,,,,0,1983
2088059,2005,,,,0,1983
2088059,2006,,,,0,1983
2088059,2007,,,,0,1983
2088059,2008,,,,0,1983
2088059,2009,,,,0,1983
2088263,2001,195,4,2,0,1982
2088263,2002,154,4,2,0,1982
2088263,2003,199,,2,0,1982
2088263,2004,,,,0,1982
2088263,2005,,,,0,1982
2088263,2006,,,,0,1982
2088263,2007,857,1,1,0,1982
2088263,2008,760,4,,0,1982
2088263,2009,,,,0,1982
2088445,2001,195,7,2,0,1982
2088445,2002,402,1,1,0,1982
2088445,2003,,,,0,1982
2088445,2004,,,,0,1982
2088445,2005,,,,0,1982
2088445,2006,,,,0,1982
2088445,2007,,,,0,1982
2088445,2008,761,3,,0,1982
2088445,2009,1512,,1,0,1982
2088850,2001,1383,1,1,1,1976
2088850,2002,,,,1,1976
2088850,2003,,,,1,1976
2088850,2004,,,,1,1976
2088850,2005,,,,1,1976
2088850,2006,,,,1,1976
2088850,2007,,,,1,1976
2088850,2008,,,,1,1976
2088850,2009,,,,1,1976
2088864,2001,555,1,1,1,1977
2088864,2002,,,,1,1977
2088864,2003,100,,4,1,1977
2088864,2004,,,,1,1977
2088864,2005,77,1,4,1,1977
2088864,2006,,,,1,1977
2088864,2007,1175,,1,1,1977
2088864,2008,,,,1,1977
2088864,2009,,,,1,1977
2088918,2001,,,,0,1985
2088918,2002,,,,0,1985
2088918,2003,,,,0,1985
2088918,2004,2072,2,1,0,1985
2088918,2005,,,,0,1985
2088918,2006,7,1,32,0,1985
2088918,2007,,,,0,1985
2088918,2008,,,,0,1985
2088918,2009,,,,0,1985
2088931,2001,,,,0,1989
2088931,2002,,,,0,1989
2088931,2003,,,,0,1989
2088931,2004,,,,0,1989
2088931,2005,,,,0,1989
2088931,2006,1473,5,1,0,1989
2088931,2007,8,13,24,0,1989
2088931,2008,118,5,,0,1989
2088931,2009,1533,8,1,0,1989
2088995,2001,112,4,3,0,1959
2088995,2002,,,,0,1959
2088995,2003,,,,0,1959
2088995,2004,,,,0,1959
2088995,2005,,,,0,1959
2088995,2006,,,,0,1959
2088995,2007,,,,0,1959
2088995,2008,,,,0,1959
2088995,2009,,,,0,1959
2089098,2001,,,,0,1987
2089098,2002,,,,0,1987
2089098,2003,,,,0,1987
2089098,2004,,,,0,1987
2089098,2005,,,,0,1987
2089098,2006,,,,0,1987
2089098,2007,294,,2,0,1987
2089098,2008,33,2,,0,1987
2089098,2009,1792,,1,0,1987
2089193,2001,,,,0,1955
2089193,2002,,,,0,1955
2089193,2003,,,,0,1955
2089193,2004,,,,0,1955
2089193,2005,,,,0,1955
2089193,2006,,,,0,1955
2089193,2007,321,,2,0,1955
2089193,2008,,,,0,1955
2089193,2009,,,,0,1955
2089316,2001,,,,1,1992
2089316,2002,,,,1,1992
2089316,2003,,,,1,1992
2089316,2004,,,,1,1992
2089316,2005,,,,1,1992
2089316,2006,,,,1,1992
2089316,2007,29,,9,1,1992
2089316,2008,40,3,,1,1992
2089316,2009,,,,1,1992
2089850,2001,,,,0,1970
2089850,2002,123,,3,0,1970
2089850,2003,339,7,1,0,1970
2089850,2004,,,,0,1970
2089850,2005,,,,0,1970
2089850,2006,,,,0,1970
2089850,2007,,,,0,1970
2089850,2008,,,,0,1970
2089850,2009,,,,0,1970
2090036,2001,,,,1,1968
2090036,2002,590,,1,1,1968
2090036,2003,731,,1,1,1968
2090036,2004,,,,1,1968
2090036,2005,,,,1,1968
2090036,2006,,,,1,1968
2090036,2007,,,,1,1968
2090036,2008,,,,1,1968
2090036,2009,,,,1,1968
2090596,2001,,,,0,1975
2090596,2002,,,,0,1975
2090596,2003,,,,0,1975
2090596,2004,211,,2,0,1975
2090596,2005,,,,0,1975
2090596,2006,,,,0,1975
2090596,2007,,,,0,1975
2090596,2008,,,,0,1975
2090596,2009,,,,0,1975
2090637,2001,770,,1,0,1980
2090637,2002,626,7,1,0,1980
2090637,2003,,,,0,1980
2090637,2004,1430,2,1,0,1980
2090637,2005,,,,0,1980
2090637,2006,,,,0,1980
2090637,2007,,,,0,1980
2090637,2008,1179,,,0,1980
2090637,2009,,,,0,1980
2090651,2001,,,,0,1984
2090651,2002,,,,0,1984
2090651,2003,100,,4,0,1984
2090651,2004,,,,0,1984
2090651,2005,,,,0,1984
2090651,2006,,,,0,1984
2090651,2007,,,,0,1984
2090651,2008,,,,0,1984
2090651,2009,,,,0,1984
2090958,2001,995,,1,0,1980
2090958,2002,,,,0,1980
2090958,2003,71,5,5,0,1980
2090958,2004,,,,0,1980
2090958,2005,615,,1,0,1980
2090958,2006,,,,0,1980
2090958,2007,1713,1,1,0,1980
2090958,2008,,,,0,1980
2090958,2009,,,,0,1980
2091596,2001,,,,1,1984
2091596,2002,1040,,1,1,1984
2091596,2003,,,,1,1984
2091596,2004,,,,1,1984
2091596,2005,,,,1,1984
2091596,2006,,,,1,1984
2091596,2007,,,,1,1984
2091596,2008,2121,1,,1,1984
2091596,2009,,,,1,1984
2091608,2001,,,,1,1988
2091608,2002,,,,1,1988
2091608,2003,,,,1,1988
2091608,2004,1,,27,1,1988
2091608,2005,,,,1,1988
2091608,2006,,,,1,1988
2091608,2007,,,,1,1988
2091608,2008,,,,1,1988
2091608,2009,,,,1,1988
2091771,2001,,,,1,1989
2091771,2002,1668,1,1,1,1989
2091771,2003,,,,1,1989
2091771,2004,,,,1,1989
2091771,2005,898,3,1,1,1989
2091771,2006,,,,1,1989
2091771,2007,,,,1,1989
2091771,2008,1913,1,,1,1989
2091771,2009,1580,1,1,1,1989
2092154,2001,,,,0,1983
2092154,2002,,,,0,1983
2092154,2003,,,,0,1983
2092154,2004,,,,0,1983
2092154,2005,,,,0,1983
2092154,2006,,,,0,1983
2092154,2007,287,,2,0,1983
2092154,2008,,,,0,1983
2092154,2009,,,,0,1983
2092229,2001,,,,0,1983
2092229,2002,,,,0,1983
2092229,2003,,,,0,1983
2092229,2004,19,,11,0,1983
2092229,2005,,,,0,1983
2092229,2006,,,,0,1983
2092229,2007,,,,0,1983
2092229,2008,,,,0,1983
2092229,2009,,,,0,1983
2092970,2001,,,,0,1985
2092970,2002,,,,0,1985
2092970,2003,,,,0,1985
2092970,2004,,,,0,1985
2092970,2005,,,,0,1985
2092970,2006,,,,0,1985
2092970,2007,593,1,1,0,1985
2092970,2008,,,,0,1985
2092970,2009,,,,0,1985
2093004,2001,,,,1,1988
2093004,2002,,,,1,1988
2093004,2003,,,,1,1988
2093004,2004,,,,1,1988
2093004,2005,908,1,1,1,1988
2093004,2006,1647,1,1,1,1988
2093004,2007,,,,1,1988
2093004,2008,15,,,1,1988
2093004,2009,,,,1,1988
2093180,2001,,,,1,1951
2093180,2002,,,,1,1951
2093180,2003,12,4,17,1,1951
2093180,2004,,,,1,1951
2093180,2005,,,,1,1951
2093180,2006,,,,1,1951
2093180,2007,,,,1,1951
2093180,2008,,,,1,1951
2093180,2009,,,,1,1951
2093240,2001,,,,1,1975
2093240,2002,1729,1,1,1,1975
2093240,2003,,,,1,1975
2093240,2004,,,,1,1975
2093240,2005,830,,1,1,1975
2093240,2006,,,,1,1975
2093240,2007,,,,1,1975
2093240,2008,846,,,1,1975
2093240,2009,587,1,1,1,1975
2093383,2001,,,,0,1981
2093383,2002,623,10,1,0,1981
2093383,2003,286,,2,0,1981
2093383,2004,620,1,1,0,1981
2093383,2005,,,,0,1981
2093383,2006,,,,0,1981
2093383,2007,2237,,1,0,1981
2093383,2008,,,,0,1981
2093383,2009,,,,0,1981
2094392,2001,,,,0,1984
2094392,2002,5,,20,0,1984
2094392,2003,14,5,14,0,1984
2094392,2004,38,9,7,0,1984
2094392,2005,21,7,10,0,1984
2094392,2006,,,,0,1984
2094392,2007,,,,0,1984
2094392,2008,19,10,,0,1984
2094392,2009,873,5,1,0,1984
2094582,2001,,,,1,1982
2094582,2002,,,,1,1982
2094582,2003,,,,1,1982
2094582,2004,7,,15,1,1982
2094582,2005,,,,1,1982
2094582,2006,,,,1,1982
2094582,2007,,,,1,1982
2094582,2008,,,,1,1982
2094582,2009,,,,1,1982
2094977,2001,1204,1,1,0,1982
2094977,2002,,,,0,1982
2094977,2003,469,,1,0,1982
2094977,2004,,,,0,1982
2094977,2005,1220,2,1,0,1982
2094977,2006,,,,0,1982
2094977,2007,,,,0,1982
2094977,2008,,,,0,1982
2094977,2009,,,,0,1982
2095809,2001,,,,0,1987
2095809,2002,,,,0,1987
2095809,2003,,,,0,1987
2095809,2004,393,1,1,0,1987
2095809,2005,,,,0,1987
2095809,2006,586,1,1,0,1987
2095809,2007,,,,0,1987
2095809,2008,1349,1,,0,1987
2095809,2009,689,4,1,0,1987
2096186,2001,,,,0,1982
2096186,2002,,,,0,1982
2096186,2003,,,,0,1982
2096186,2004,127,3,3,0,1982
2096186,2005,,,,0,1982
2096186,2006,,,,0,1982
2096186,2007,,,,0,1982
2096186,2008,,,,0,1982
2096186,2009,,,,0,1982
2096277,2001,,,,0,1969
2096277,2002,,,,0,1969
2096277,2003,,,,0,1969
2096277,2004,,,,0,1969
2096277,2005,,,,0,1969
2096277,2006,,,,0,1969
2096277,2007,,,,0,1969
2096277,2008,1146,2,,0,1969
2096277,2009,855,1,1,0,1969
2096582,2001,,,,0,1985
2096582,2002,,,,0,1985
2096582,2003,,,,0,1985
2096582,2004,,,,0,1985
2096582,2005,,,,0,1985
2096582,2006,,,,0,1985
2096582,2007,8,2,24,0,1985
2096582,2008,1948,1,,0,1985
2096582,2009,2005,1,1,0,1985
2096632,2001,,,,0,1982
2096632,2002,,,,0,1982
2096632,2003,,,,0,1982
2096632,2004,830,,1,0,1982
2096632,2005,,,,0,1982
2096632,2006,18,,13,0,1982
2096632,2007,,,,0,1982
2096632,2008,,,,0,1982
2096632,2009,,,,0,1982
2097217,2001,,,,1,1975
2097217,2002,101,6,3,1,1975
2097217,2003,78,,4,1,1975
2097217,2004,1386,,1,1,1975
2097217,2005,,,,1,1975
2097217,2006,1177,2,1,1,1975
2097217,2007,1726,,1,1,1975
2097217,2008,,,,1,1975
2097217,2009,584,1,1,1,1975
2098430,2001,312,1,1,0,1966
2098430,2002,,,,0,1966
2098430,2003,1596,4,1,0,1966
2098430,2004,1251,2,1,0,1966
2098430,2005,1140,3,1,0,1966
2098430,2006,,,,0,1966
2098430,2007,,,,0,1966
2098430,2008,733,3,,0,1966
2098430,2009,426,3,1,0,1966
2098863,2001,,,,0,1981
2098863,2002,,,,0,1981
2098863,2003,1664,1,1,0,1981
2098863,2004,,,,0,1981
2098863,2005,,,,0,1981
2098863,2006,,,,0,1981
2098863,2007,,,,0,1981
2098863,2008,,,,0,1981
2098863,2009,,,,0,1981
2099060,2001,,,,0,1985
2099060,2002,,,,0,1985
2099060,2003,1529,,1,0,1985
2099060,2004,1252,1,1,0,1985
2099060,2005,,,,0,1985
2099060,2006,,,,0,1985
2099060,2007,66,,4,0,1985
2099060,2008,1107,2,,0,1985
2099060,2009,2115,2,1,0,1985
2099383,2001,5,1,21,0,1983
2099383,2002,448,,1,0,1983
2099383,2003,955,,1,0,1983
2099383,2004,,,,0,1983
2099383,2005,,,,0,1983
2099383,2006,30,,8,0,1983
2099383,2007,,,,0,1983
2099383,2008,,,,0,1983
2099383,2009,,,,0,1983
2099387,2001,,,,0,1988
2099387,2002,,,,0,1988
2099387,2003,,,,0,1988
2099387,2004,55,,5,0,1988
2099387,2005,,,,0,1988
2099387,2006,,,,0,1988
2099387,2007,,,,0,1988
2099387,2008,,,,0,1988
2099387,2009,,,,0,1988
2099515,2001,,,,0,1971
2099515,2002,,,,0,1971
2099515,2003,,,,0,1971
2099515,2004,721,,1,0,1971
2099515,2005,1790,,1,0,1971
2099515,2006,,,,0,1971
2099515,2007,,,,0,1971
2099515,2008,,,,0,1971
2099515,2009,,,,0,1971
2099695,2001,,,,1,1977
2099695,2002,35,4,6,1,1977
2099695,2003,1478,2,1,1,1977
2099695,2004,,,,1,1977
2099695,2005,,,,1,1977
2099695,2006,,,,1,1977
2099695,2007,,,,1,1977
2099695,2008,2002,5,,1,1977
2099695,2009,317,3,1,1,1977
2099858,2001,,,,1,1988
2099858,2002,,,,1,1988
2099858,2003,,,,1,1988
2099858,2004,4,,19,1,1988
2099858,2005,,,,1,1988
2099858,2006,,,,1,1988
2099858,2007,,,,1,1988
2099858,2008,,,,1,1988
2099858,2009,,,,1,1988
2100196,2001,,,,1,1991
2100196,2002,465,1,1,1,1991
2100196,2003,,,,1,1991
2100196,2004,,,,1,1991
2100196,2005,121,,3,1,1991
2100196,2006,89,3,4,1,1991
2100196,2007,,,,1,1991
2100196,2008,1139,1,,1,1991
2100196,2009,,,,1,1991
2100754,2001,,,,0,1941
2100754,2002,,,,0,1941
2100754,2003,1563,,1,0,1941
2100754,2004,,,,0,1941
2100754,2005,1184,,1,0,1941
2100754,2006,175,,2,0,1941
2100754,2007,,,,0,1941
2100754,2008,,,,0,1941
2100754,2009,,,,0,1941
2101016,2001,19,8,8,0,1971
2101016,2002,,,,0,1971
2101016,2003,,,,0,1971
2101016,2004,,,,0,1971
2101016,2005,,,,0,1971
2101016,2006,,,,0,1971
2101016,2007,,,,0,1971
2101016,2008,,,,0,1971
2101016,2009,,,,0,1971
2101232,2001,,,,0,1956
2101232,2002,485,1,1,0,1956
2101232,2003,,,,0,1956
2101232,2004,,,,0,1956
2101232,2005,,,,0,1956
2101232,2006,,,,0,1956
2101232,2007,,,,0,1956
2101232,2008,,,,0,1956
2101232,2009,,,,0,1956
2101373,2001,,,,0,1977
2101373,2002,1622,,1,0,1977
2101373,2003,682,5,1,0,1977
2101373,2004,1439,1,1,0,1977
2101373,2005,,,,0,1977
2101373,2006,2167,1,1,0,1977
2101373,2007,,,,0,1977
2101373,2008,,,,0,1977
2101373,2009,275,,2,0,1977
2101375,2001,1415,,1,0,1977
2101375,2002,,,,0,1977
2101375,2003,133,,3,0,1977
2101375,2004,,,,0,1977
2101375,2005,,,,0,1977
2101375,2006,,,,0,1977
2101375,2007,,,,0,1977
2101375,2008,,,,0,1977
2101375,2009,,,,0,1977
2101437,2001,,,,0,1983
2101437,2002,1020,6,1,0,1983
2101437,2003,381,2,1,0,1983
2101437,2004,,,,0,1983
2101437,2005,1150,2,1,0,1983
2101437,2006,156,3,2,0,1983
2101437,2007,,,,0,1983
2101437,2008,1739,,,0,1983
2101437,2009,1016,3,1,0,1983
2101438,2001,,,,0,1983
2101438,2002,4,3,21,0,1983
2101438,2003,,,,0,1983
2101438,2004,,,,0,1983
2101438,2005,,,,0,1983
2101438,2006,,,,0,1983
2101438,2007,,,,0,1983
2101438,2008,,,,0,1983
2101438,2009,,,,0,1983
2101445,2001,109,3,3,0,1985
2101445,2002,601,2,1,0,1985
2101445,2003,50,9,5,0,1985
2101445,2004,6,16,16,0,1985
2101445,2005,726,3,1,0,1985
2101445,2006,,,,0,1985
2101445,2007,1280,1,1,0,1985
2101445,2008,2018,3,,0,1985
2101445,2009,,,,0,1985
2101452,2001,,,,0,1986
2101452,2002,,,,0,1986
2101452,2003,,,,0,1986
2101452,2004,1655,2,1,0,1986
2101452,2005,44,,6,0,1986
2101452,2006,,,,0,1986
2101452,2007,9,,22,0,1986
2101452,2008,2100,,,0,1986
2101452,2009,,,,0,1986
2101466,2001,,,,1,1988
2101466,2002,,,,1,1988
2101466,2003,,,,1,1988
2101466,2004,645,1,1,1,1988
2101466,2005,9,7,18,1,1988
2101466,2006,,,,1,1988
2101466,2007,568,3,1,1,1988
2101466,2008,922,,,1,1988
2101466,2009,1852,5,1,1,1988
2101615,2001,,,,0,1991
2101615,2002,,,,0,1991
2101615,2003,,,,0,1991
2101615,2004,,,,0,1991
2101615,2005,,,,0,1991
2101615,2006,2006,2,1,0,1991
2101615,2007,1381,1,1,0,1991
2101615,2008,,,,0,1991
2101615,2009,,,,0,1991
2101841,2001,,,,1,1977
2101841,2002,,,,1,1977
2101841,2003,,,,1,1977
2101841,2004,,,,1,1977
2101841,2005,,,,1,1977
2101841,2006,2107,,1,1,1977
2101841,2007,,,,1,1977
2101841,2008,236,,,1,1977
2101841,2009,,,,1,1977
2101858,2001,,,,1,1979
2101858,2002,42,9,5,1,1979
2101858,2003,,,,1,1979
2101858,2004,,,,1,1979
2101858,2005,,,,1,1979
2101858,2006,,,,1,1979
2101858,2007,,,,1,1979
2101858,2008,,,,1,1979
2101858,2009,,,,1,1979
2102178,2001,,,,1,1987
2102178,2002,,,,1,1987
2102178,2003,27,,9,1,1987
2102178,2004,1348,1,1,1,1987
2102178,2005,,,,1,1987
2102178,2006,1969,,1,1,1987
2102178,2007,1827,,1,1,1987
2102178,2008,91,,,1,1987
2102178,2009,26,,10,1,1987
2102514,2001,,,,1,1988
2102514,2002,,,,1,1988
2102514,2003,,,,1,1988
2102514,2004,,,,1,1988
2102514,2005,,,,1,1988
2102514,2006,,,,1,1988
2102514,2007,,,,1,1988
2102514,2008,1168,1,,1,1988
2102514,2009,,,,1,1988
2102654,2001,567,3,1,0,1962
2102654,2002,,,,0,1962
2102654,2003,656,5,1,0,1962
2102654,2004,,,,0,1962
2102654,2005,,,,0,1962
2102654,2006,,,,0,1962
2102654,2007,,,,0,1962
2102654,2008,813,,,0,1962
2102654,2009,2007,,1,0,1962
2102827,2001,,,,1,1982
2102827,2002,141,,2,1,1982
2102827,2003,1841,1,1,1,1982
2102827,2004,2,2,26,1,1982
2102827,2005,,,,1,1982
2102827,2006,,,,1,1982
2102827,2007,39,1,7,1,1982
2102827,2008,7,,,1,1982
2102827,2009,1333,1,1,1,1982
2102865,2001,,,,0,1960
2102865,2002,,,,0,1960
2102865,2003,21,6,11,0,1960
2102865,2004,1291,11,1,0,1960
2102865,2005,,,,0,1960
2102865,2006,946,2,1,0,1960
2102865,2007,,,,0,1960
2102865,2008,,,,0,1960
2102865,2009,,,,0,1960
2103134,2001,,,,0,1963
2103134,2002,69,22,4,0,1963
2103134,2003,505,1,1,0,1963
2103134,2004,,,,0,1963
2103134,2005,,,,0,1963
2103134,2006,,,,0,1963
2103134,2007,,,,0,1963
2103134,2008,,,,0,1963
2103134,2009,,,,0,1963
2103214,2001,,,,1,1974
2103214,2002,1009,,1,1,1974
2103214,2003,,,,1,1974
2103214,2004,1712,1,1,1,1974
2103214,2005,188,,2,1,1974
2103214,2006,,,,1,1974
2103214,2007,157,,3,1,1974
2103214,2008,342,1,,1,1974
2103214,2009,1176,1,1,1,1974
2103276,2001,,,,1,1982
2103276,2002,,,,1,1982
2103276,2003,250,1,2,1,1982
2103276,2004,,,,1,1982
2103276,2005,15,2,14,1,1982
2103276,2006,,,,1,1982
2103276,2007,106,,3,1,1982
2103276,2008,,,,1,1982
2103276,2009,,,,1,1982
2103297,2001,,,,1,1985
2103297,2002,,,,1,1985
2103297,2003,,,,1,1985
2103297,2004,,,,1,1985
2103297,2005,,,,1,1985
2103297,2006,1709,,1,1,1985
2103297,2007,170,,2,1,1985
2103297,2008,148,1,,1,1985
2103297,2009,,,,1,1985
2103319,2001,,,,1,1989
2103319,2002,,,,1,1989
2103319,2003,,,,1,1989
2103319,2004,,,,1,1989
2103319,2005,,,,1,1989
2103319,2006,,,,1,1989
2103319,2007,,,,1,1989
2103319,2008,2046,1,,1,1989
2103319,2009,61,,4,1,1989
2103327,2001,,,,1,1990
2103327,2002,,,,1,1990
2103327,2003,,,,1,1990
2103327,2004,1758,,1,1,1990
2103327,2005,,,,1,1990
2103327,2006,,,,1,1990
2103327,2007,,,,1,1990
2103327,2008,273,2,,1,1990
2103327,2009,51,2,5,1,1990
2103423,2001,,,,0,1986
2103423,2002,,,,0,1986
2103423,2003,,,,0,1986
2103423,2004,,,,0,1986
2103423,2005,,,,0,1986
2103423,2006,,,,0,1986
2103423,2007,,,,0,1986
2103423,2008,,,,0,1986
2103423,2009,1,,120,0,1986
2104246,2001,1207,5,1,1,1983
2104246,2002,,,,1,1983
2104246,2003,,,,1,1983
2104246,2004,,,,1,1983
2104246,2005,,,,1,1983
2104246,2006,,,,1,1983
2104246,2007,,,,1,1983
2104246,2008,,,,1,1983
2104246,2009,741,,1,1,1983
2104290,2001,,,,1,1987
2104290,2002,,,,1,1987
2104290,2003,,,,1,1987
2104290,2004,41,2,6,1,1987
2104290,2005,1513,1,1,1,1987
2104290,2006,,,,1,1987
2104290,2007,,,,1,1987
2104290,2008,57,2,,1,1987
2104290,2009,1583,,1,1,1987
2104295,2001,,,,1,1988
2104295,2002,,,,1,1988
2104295,2003,,,,1,1988
2104295,2004,,,,1,1988
2104295,2005,,,,1,1988
2104295,2006,,,,1,1988
2104295,2007,,,,1,1988
2104295,2008,68,,,1,1988
2104295,2009,,,,1,1988
2104308,2001,,,,0,1990
2104308,2002,,,,0,1990
2104308,2003,,,,0,1990
2104308,2004,,,,0,1990
2104308,2005,,,,0,1990
2104308,2006,78,,4,0,1990
2104308,2007,,,,0,1990
2104308,2008,,,,0,1990
2104308,2009,,,,0,1990
2104322,2001,,,,1,1993
2104322,2002,,,,1,1993
2104322,2003,,,,1,1993
2104322,2004,,,,1,1993
2104322,2005,,,,1,1993
2104322,2006,1821,1,1,1,1993
2104322,2007,31,,9,1,1993
2104322,2008,1223,3,,1,1993
2104322,2009,573,2,1,1,1993
2104490,2001,46,6,5,1,1980
2104490,2002,1288,5,1,1,1980
2104490,2003,1163,4,1,1,1980
2104490,2004,1860,1,1,1,1980
