SPECIMEN;SERVPOL;SAISIE;masse_coca;masse_hero;masse_divers;Type;EMBALLAGE;masse_ech;masse_specimen;DESCRIPTION;PURETE;STUP;COUPAGE;CLASSE;1.4_dmt;acide.4-aminobenzoique;acide.abietique;acide.acetylsalicylique;acide.ascorbique;acide.citrique;acide.isopimarique;acide.palmitique;acide.salicylique;acide.stearique;acides.gras;benzocaine;bicarbonate.sodium;butylbromure.scopolamine;cafeine;chlorprothixene;creatine;creatinine;dextromethorphane;diazepam;diethylphtalate;diltiazem;escitalopram;fluoxetine;fructose;glucose;glutamine;glycerol;griseofulvine;hydroxyzine;ibuprofen;inositol;ketamine;lactose;levamisol;lidocaine;mannitol;melatonine;methandrostenolone;metoprolol;nicotinamide;paracetamol;phenacetine;phenobarbital;piracetam;procaine;sorbitol;sucres;sucrose;tetracaine;tramadol;vanilline
434_10.13_4_2;01;434_10.13;380.3;NA;NA;cocaine;cylindre;9.1;9.1;2eme_cylindre_portant_l'inscription_.dri.;33.9;cocaine;phenacetine lidocaine glucose lactose;C02001564000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
434_10.13_4_3;01;434_10.13;380.3;NA;NA;cocaine;cylindre;9.8;9.8;cylindre_sans_inscription;37.8;cocaine;phenacetine levamisol lactose;C02001727000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
434_10.13_5_1;01;434_10.13;380.3;NA;NA;cocaine;cylindre;4.6;4.6;1er_cylindre_portant_l'inscription_.hp._echantillonne_par_l'esc_parmi_les_7_cylindres_susmentionnes;28.3;cocaine;phenacetine lidocaine levamisol ;C02001610000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
434_10.13_5_2;01;434_10.13;380.3;NA;NA;cocaine;cylindre;8.3;8.3;2eme_cylindre_portant_l'inscription_.hp._echantillonne_par_l'esc_parmi_les_7_cylindres_susmentionnes;28;cocaine;phenacetine lidocaine levamisol ;C02001610000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
434_10.13_5_3;01;434_10.13;380.3;NA;NA;cocaine;cylindre;8.2;8.2;3eme_cylindre_portant_l'inscription_.hp._echantillonne_par_l'esc_parmi_les_7_cylindres_susmentionnes;28.1;cocaine;phenacetine lidocaine levamisol ;C02001610000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
434_10.13_5_4;01;434_10.13;380.3;NA;NA;cocaine;cylindre;8.3;8.3;cylindre_sans_inscription;28.6;cocaine;phenacetine lidocaine levamisol ;C02001610000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
434_10.13_6_1;01;434_10.13;380.3;NA;NA;cocaine;cylindre;9.1;9.1;1er_cylindre;28.2;cocaine;phenacetine lidocaine cafeine glucose mannitol levamisol inositol procaine lactose;C02001725000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
434_10.13_6_2;01;434_10.13;380.3;NA;NA;cocaine;cylindre;9.1;9.1;2eme_cylindre;27.2;cocaine;phenacetine lidocaine cafeine glucose mannitol levamisol inositol procaine lactose;C02001725000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
434_10.13_7_1;01;434_10.13;380.3;NA;NA;cocaine;cylindre;8.4;8.4;1er_cylindre_echantillonne_par_l'esc_parmi_les_4_cylindres_susmentionnes;30.6;cocaine;phenacetine lidocaine mannitol levamisol;C02001610000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
434_10.13_7_2;01;434_10.13;380.3;NA;NA;cocaine;cylindre;7.6;7.6;2eme_cylindre_echantillonne_par_l'esc_parmi_les_4_cylindres_susmentionnes;31;cocaine;phenacetine lidocaine levamisol ;C02001610000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
434_10.13_7_3;01;434_10.13;380.3;NA;NA;cocaine;cylindre;8.3;8.3;3eme_cylindre_echantillonne_par_l'esc_parmi_les_4_cylindres_susmentionnes;30.3;cocaine;phenacetine lidocaine levamisol ;C02001610000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
436_10.13_1_;01;436_10.13;NA;66.75;110.5;plusieurs;sachet_plastique;1.16;110.5;poudre_brune_prelevee_a_partir_d'un_sachet_coop;NA;heroine_traces;paracetamol cafeine;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
436_10.13_2_;01;436_10.13;NA;66.75;110.5;plusieurs;minigrip;1.34;30.2;poudre_brune_prelevee_a_partir_d'un_sachet_minigrip_(en_vrac);48.3;heroine;paracetamol cafeine mannitol griseofulvine;H02000385000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
436_10.13_3_1;01;436_10.13;NA;66.75;110.5;plusieurs;minigrip;4.58;4.62;1er_sachet_minigrip_echantillonne_par_l'id_parmi_les_7_sachets_susmentionnes;11.1;heroine;paracetamol cafeine mannitol griseofulvine;H02000385000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
436_10.13_3_2;01;436_10.13;NA;66.75;110.5;plusieurs;minigrip;4.55;4.6;2eme_sachet_minigrip_echantillonne_par_l'id_parmi_les_7_sachets_susmentionnes;11.3;heroine;paracetamol cafeine mannitol griseofulvine;H02000385000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
436_10.13_3_3;01;436_10.13;NA;66.75;110.5;plusieurs;minigrip;4.57;4.62;3eme_sachet_minigrip_echantillonne_par_l'id_parmi_les_7_sachets_susmentionnes;13.2;heroine;paracetamol cafeine mannitol griseofulvine;H02000385000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
436_10.13_4_;01;436_10.13;NA;66.75;110.5;plusieurs;minigrip;4.25;4.31;poudre_brune_provenant_d'un_sachet_minigrip;11.7;heroine;paracetamol cafeine mannitol griseofulvine;H02000385000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
437_10.13_1_;02;437_10.13;NA;491.43;NA;heroine;puck;4.13;491.43;poudre_beige;43.4;heroine;paracetamol cafeine;H02000378000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
438_10.13_1_;02;438_10.13;NA;1289.14;305.95;plusieurs;sachet_congelation;4.59;110.89;poudre_beige;0;heroine_traces;paracetamol cafeine;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
438_10.13_10_;02;438_10.13;NA;1289.14;305.95;plusieurs;minigrip;0.71;4.78;poudre_beige;42.9;heroine;paracetamol cafeine griseofulvine;H02000396000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
438_10.13_2_;02;438_10.13;NA;1289.14;305.95;plusieurs;minigrip;0.8;9.46;poudre_beige;0;heroine_traces;paracetamol cafeine;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
438_10.13_3_;02;438_10.13;NA;1289.14;305.95;plusieurs;minigrip;0.72;8.04;poudre_beige;33;heroine;paracetamol cafeine griseofulvine;H02000378000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
438_10.13_4_;02;438_10.13;NA;1289.14;305.95;plusieurs;sachet_congelation;4.87;103.7;poudre_beige;44.4;heroine;paracetamol cafeine griseofulvine;H02000396000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
438_10.13_5_;02;438_10.13;NA;1289.14;305.95;plusieurs;sachet_congelation;4.6;584.91;poudre_beige;9.7;heroine;paracetamol cafeine griseofulvine;H02000396000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
438_10.13_6_;02;438_10.13;NA;1289.14;305.95;plusieurs;puck;4.99;497.21;poudre_beige;44.2;heroine;paracetamol cafeine griseofulvine;H02000396000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
438_10.13_7_;02;438_10.13;NA;1289.14;305.95;plusieurs;sachet_congelation;4.63;185.6;poudre_beige;0;heroine_traces;paracetamol cafeine;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
438_10.13_8_;02;438_10.13;NA;1289.14;305.95;plusieurs;minigrip;0.79;4.53;poudre_beige;9.3;heroine;paracetamol cafeine;H02000396000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
438_10.13_9_;02;438_10.13;NA;1289.14;305.95;plusieurs;minigrip;0.74;4.5;poudre_beige;10.5;heroine;paracetamol cafeine;H02000396000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
441_10.13_1_;02;441_10.13;NA;488.08;NA;heroine;minigrip;0.9;4.41;poudre_beige;14.1;heroine;paracetamol cafeine;H02000397000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
441_10.13_2_;02;441_10.13;NA;488.08;NA;heroine;minigrip;0.75;4.42;poudre_beige;13.6;heroine;paracetamol cafeine;H02000397000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
441_10.13_3_;02;441_10.13;NA;488.08;NA;heroine;minigrip;0.79;4.47;poudre_beige;14.3;heroine;paracetamol cafeine;H02000397000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
441_10.13_4_;02;441_10.13;NA;488.08;NA;heroine;minigrip;0.74;4.41;poudre_beige;13.8;heroine;paracetamol cafeine;H02000397000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
441_10.13_5_;02;441_10.13;NA;488.08;NA;heroine;minigrip;0.78;4.41;poudre_beige;13.5;heroine;paracetamol cafeine;H02000397000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
441_10.13_6_;02;441_10.13;NA;488.08;NA;heroine;minigrip;0.77;4.46;poudre_beige;12.2;heroine;paracetamol cafeine;H02000397000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
442_10.13_1_;02;442_10.13;NA;90.86;NA;heroine;minigrip;0.76;4.71;poudre_beige;6.7;heroine;paracetamol cafeine griseofulvine;H02000357000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
442_10.13_2_;02;442_10.13;NA;90.86;NA;heroine;minigrip;0.72;4.5;poudre_beige;7.2;heroine;paracetamol cafeine griseofulvine;H02000357000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
442_10.13_3_;02;442_10.13;NA;90.86;NA;heroine;minigrip;0.75;4.36;poudre_beige;6.9;heroine;paracetamol cafeine griseofulvine;H02000357000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
442_10.13_4_;02;442_10.13;NA;90.86;NA;heroine;minigrip;0.8;4.6;poudre_beige;6.2;heroine;paracetamol cafeine griseofulvine;H02000357000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
443_10.13_1_;02;443_10.13;98.23;NA;NA;cocaine;cylindre;0.77;9.5;poudre_blanche;27.8;cocaine;creatine phenacetine lidocaine acide.citrique cafeine glucose mannitol levamisol inositol procaine tetracaine lactose ;C02001706000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
443_10.13_2_;02;443_10.13;98.23;NA;NA;cocaine;cylindre;0.71;9.65;poudre_blanche;28.4;cocaine;creatine phenacetine lidocaine acide.citrique cafeine glucose mannitol levamisol inositol procaine tetracaine lactose ;C02001706000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
443_10.13_3_;02;443_10.13;98.23;NA;NA;cocaine;cylindre;0.78;9.71;poudre_blanche;27.8;cocaine;creatine phenacetine lidocaine acide.citrique cafeine glucose mannitol levamisol inositol procaine tetracaine lactose ;C02001706000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
448_11.13_1_;05;448_11.13;12.49;NA;NA;cocaine;tube_denvoi;1.48;9.85;poudre_blanche;35.5;cocaine;phenacetine lactose;C02001618000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
448_11.13_2_;05;448_11.13;12.49;NA;NA;cocaine;tube_denvoi;0.78;0.78;poudre_blanche;34.5;cocaine;phenacetine lactose;C02001618000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
453_11.13_1_;02;453_11.13;92.24;NA;NA;cocaine;cylindre;0.76;9.35;poudre_blanche;37.5;cocaine;glucose levamisol sucrose lactose;C02001710000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
453_11.13_2_;02;453_11.13;92.24;NA;NA;cocaine;boulette;0.74;0.74;poudre_blanche;29.6;cocaine;phenacetine lidocaine cafeine mannitol levamisol lactose ;C02001711000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
453_11.13_3_;02;453_11.13;92.24;NA;NA;cocaine;cylindre;0.72;49.12;poudre_blanche;29.2;cocaine;phenacetine paracetamol cafeine levamisol lactose hydroxyzine;C02001712000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
453_11.13_4_;02;453_11.13;92.24;NA;NA;cocaine;cylindre;0.75;32.25;poudre_blanche;30.3;cocaine;paracetamol cafeine levamisol lactose hydroxyzine;C02001712000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
454_11.13_1_;02;454_11.13;490.45;NA;NA;cocaine;cylindre;5.22;332.2;poudre_blanche;74;cocaine;-;C02001713000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
454_11.13_2_;02;454_11.13;490.45;NA;NA;cocaine;plaque;5.28;158.25;poudre_blanche;77.5;cocaine;-;C02001713000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
455_11.13_1_1;01;455_11.13;475.7;NA;660.06;plusieurs;cylindre;9.4;NA;1er_cylindre_contenant_de_la_poudre_blanche._echantillonne_par_l'id_parmi_les_10_cylindres_susmentionnes;27.9;cocaine;phenacetine levamisol lactose;C02001658000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
455_11.13_1_2;01;455_11.13;475.7;NA;660.06;plusieurs;cylindre;9.6;NA;2eme_cylindre_contenant_de_la_poudre_blanche._echantillonne_par_l'id_parmi_les_10_cylindres_susmentionnes;29.1;cocaine;phenacetine levamisol lactose;C02001658000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
455_11.13_1_3;01;455_11.13;475.7;NA;660.06;plusieurs;cylindre;9.7;NA;3eme_cylindre_contenant_de_la_poudre_blanche._echantillonne_par_l'id_parmi_les_10_cylindres_susmentionnes;29;cocaine;phenacetine levamisol lactose;C02001658000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
455_11.13_1_4;01;455_11.13;475.7;NA;660.06;plusieurs;cylindre;9.7;NA;4eme_cylindre_contenant_de_la_poudre_blanche._echantillonne_par_l'id_parmi_les_10_cylindres_susmentionnes;28.5;cocaine;phenacetine levamisol lactose;C02001658000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
455_11.13_2_1;01;455_11.13;475.7;NA;660.06;plusieurs;cylindre;9.9;NA;1er_cylindre_contenant_de_la_poudre_blanche._echantillonne_par_l'id_parmi_les_10_cylindres_susmentionnes;34.4;cocaine;phenacetine glucose lactose;C02001564000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
455_11.13_2_2;01;455_11.13;475.7;NA;660.06;plusieurs;cylindre;9.8;NA;2eme_cylindre_contenant_de_la_poudre_blanche._echantillonne_par_l'id_parmi_les_10_cylindres_susmentionnes;33.9;cocaine;phenacetine glucose lactose;C02001564000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
455_11.13_2_3;01;455_11.13;475.7;NA;660.06;plusieurs;cylindre;9.9;NA;3eme_cylindre_contenant_de_la_poudre_blanche._echantillonne_par_l'id_parmi_les_10_cylindres_susmentionnes;35.1;cocaine;phenacetine glucose lactose;C02001564000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
455_11.13_2_4;01;455_11.13;475.7;NA;660.06;plusieurs;cylindre;9.8;NA;4eme_cylindre_contenant_de_la_poudre_blanche._echantillonne_par_l'id_parmi_les_10_cylindres_susmentionnes;34.8;cocaine;phenacetine glucose lactose;C02001564000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
455_11.13_3_1;01;455_11.13;475.7;NA;660.06;plusieurs;cylindre;9.7;NA;1er_cylindre_contenant_de_la_poudre_blanche._echantillonne_par_l'id_parmi_les_10_cylindres_susmentionnes;35.5;cocaine;phenacetine glucose lactose;C02001539000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
455_11.13_3_2;01;455_11.13;475.7;NA;660.06;plusieurs;cylindre;9.6;NA;2eme_cylindre_contenant_de_la_poudre_blanche._echantillonne_par_l'id_parmi_les_10_cylindres_susmentionnes;35.2;cocaine;phenacetine glucose lactose;C02001539000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
455_11.13_3_3;01;455_11.13;475.7;NA;660.06;plusieurs;cylindre;9.6;NA;3eme_cylindre_contenant_de_la_poudre_blanche._echantillonne_par_l'id_parmi_les_10_cylindres_susmentionnes;33.1;cocaine;phenacetine glucose lactose;C02001539000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
455_11.13_3_4;01;455_11.13;475.7;NA;660.06;plusieurs;cylindre;9.7;NA;4eme_cylindre_contenant_de_la_poudre_blanche._echantillonne_par_l'id_parmi_les_10_cylindres_susmentionnes;35.7;cocaine;phenacetine glucose lactose;C02001539000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
455_11.13_4_1;01;455_11.13;475.7;NA;660.06;plusieurs;cylindre;9.7;NA;1er_cylindre_contenant_de_la_poudre_blanche._echantillonne_par_l'id_parmi_les_10_cylindres_susmentionnes;28.4;cocaine;phenacetine levamisol lactose;C02001548000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
455_11.13_4_2;01;455_11.13;475.7;NA;660.06;plusieurs;cylindre;9.7;NA;2eme_cylindre_contenant_de_la_poudre_blanche._echantillonne_par_l'id_parmi_les_10_cylindres_susmentionnes;28.5;cocaine;phenacetine levamisol lactose;C02001548000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
455_11.13_4_3;01;455_11.13;475.7;NA;660.06;plusieurs;cylindre;9.7;NA;3eme_cylindre_contenant_de_la_poudre_blanche._echantillonne_par_l'id_parmi_les_10_cylindres_susmentionnes;28.9;cocaine;phenacetine levamisol lactose;C02001548000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
455_11.13_4_4;01;455_11.13;475.7;NA;660.06;plusieurs;cylindre;9.7;NA;4eme_cylindre_contenant_de_la_poudre_blanche._echantillonne_par_l'id_parmi_les_10_cylindres_susmentionnes;27.3;cocaine;phenacetine levamisol lactose;C02001658000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
